seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13145,2025,NOR.1,21380,378943,8,2,9,4,2,0,0,0,0,5,9,0,0,0,12,2025-06-03 04:45:58
13145,2025,NOR.1,22165,378946,9,0,11,5,2,0,1,0,0,0,6,0,0,0,14,2025-06-03 04:45:59
13145,2025,NOR.1,3039,378947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:45:58
13145,2025,NOR.1,3039,378948,10,2,6,1,0,0,0,0,0,3,13,1,0,0,7,2025-06-03 04:45:58
13145,2025,NOR.1,22165,378950,6,2,4,3,0,0,0,0,0,1,1,0,0,0,7,2025-06-03 04:45:59
13145,2025,NOR.1,22165,378951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:45:59
13145,2025,NOR.1,3039,378955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-29 04:51:37
13145,2025,NOR.1,5002,379133,8,3,1,2,0,0,0,0,0,1,6,1,0,0,5,2025-06-03 04:46:01
13145,2025,NOR.1,2715,379152,10,5,12,5,2,0,0,1,0,1,2,0,0,0,4,2025-06-03 04:45:59
13145,2025,NOR.1,3279,379168,9,2,16,7,1,0,0,2,0,2,9,1,0,0,9,2025-06-03 04:46:00
13145,2025,NOR.1,2791,379439,9,2,16,6,0,0,0,0,0,1,1,0,0,0,13,2025-06-03 04:46:02
13145,2025,NOR.1,9811,379600,4,3,0,3,0,0,0,0,0,1,6,0,0,0,6,2025-06-03 04:46:01
13145,2025,NOR.1,3039,379948,10,0,0,2,0,0,0,0,0,0,1,0,0,32,9,2025-06-03 04:45:58
13145,2025,NOR.1,21380,379949,2,1,1,3,0,0,0,0,0,0,1,0,0,0,1,2025-06-03 04:45:58
13145,2025,NOR.1,22165,379951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:45:59
13145,2025,NOR.1,22165,379952,7,1,4,6,1,0,0,0,0,1,3,0,0,0,10,2025-06-03 04:45:59
13145,2025,NOR.1,3279,379953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:00
13145,2025,NOR.1,6672,379954,11,0,10,15,2,0,0,1,0,5,23,2,0,0,18,2025-06-03 04:45:59
13145,2025,NOR.1,5002,379956,7,0,3,14,0,0,0,2,0,7,17,1,0,0,7,2025-06-03 04:46:01
13145,2025,NOR.1,3327,380208,5,5,1,1,0,0,0,0,0,0,0,0,0,0,7,2025-06-03 04:45:58
13145,2025,NOR.1,510,380299,10,1,6,6,1,0,0,0,0,4,14,0,0,0,10,2025-06-03 04:46:03
13145,2025,NOR.1,22165,380424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:45:59
13145,2025,NOR.1,21380,380622,6,4,1,6,0,0,0,1,0,1,6,0,0,0,6,2025-06-03 04:45:58
13145,2025,NOR.1,620,380957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:00
13145,2025,NOR.1,5270,382244,9,0,11,5,2,0,0,0,0,0,1,0,0,0,14,2025-06-03 04:46:02
13145,2025,NOR.1,3327,382795,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2025-06-03 04:45:58
