seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13270,2025,BRA.1,7635,165692,7,0,7,10,1,0,0,0,4,3,12,1,0,0,8,2025-06-03 04:46:58
13270,2025,BRA.1,3445,165749,6,0,3,7,1,0,0,0,0,2,12,1,0,0,3,2025-06-03 04:46:55
13270,2025,BRA.1,2674,165893,6,0,7,1,2,0,0,0,1,0,5,0,0,3,9,2025-06-03 04:46:58
13270,2025,BRA.1,3445,167845,11,6,12,6,1,0,0,0,1,5,13,1,0,0,6,2025-06-03 04:46:55
13270,2025,BRA.1,874,168981,3,0,1,1,0,0,0,0,1,0,3,0,0,1,7,2025-06-03 04:46:54
13270,2025,BRA.1,9169,169863,9,3,6,18,2,0,0,0,3,3,9,1,0,0,10,2025-06-03 04:46:57
13270,2025,BRA.1,6086,170362,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:53
13270,2025,BRA.1,819,170369,4,2,4,3,0,0,0,0,0,1,1,1,0,1,0,2025-06-03 04:46:54
13270,2025,BRA.1,1936,171771,7,2,9,6,0,0,0,0,0,5,11,1,0,1,3,2025-06-03 04:46:56
13270,2025,BRA.1,6079,171993,10,0,16,11,2,0,0,0,1,1,6,1,0,1,5,2025-06-03 04:46:58
13270,2025,BRA.1,6272,172427,7,4,5,2,1,0,0,2,1,1,3,0,0,2,6,2025-06-03 04:46:55
13270,2025,BRA.1,6270,173351,10,0,13,14,3,0,0,1,4,2,5,0,0,5,21,2025-06-03 04:46:56
13270,2025,BRA.1,3445,173588,8,0,8,8,0,0,0,0,1,1,5,1,0,1,7,2025-06-03 04:46:55
13270,2025,BRA.1,2026,173667,3,1,1,2,1,0,0,0,0,2,3,0,0,0,2,2025-06-03 04:46:59
13270,2025,BRA.1,2022,174782,9,7,5,3,1,0,0,0,0,0,2,0,0,0,1,2025-06-03 04:46:54
13270,2025,BRA.1,7635,175092,10,1,14,12,4,0,0,2,3,5,11,0,0,0,11,2025-06-03 04:46:58
